,ID,NAME,ALTERNATE NAME,CLASS,LEFT ZIP,RIGHT ZIP,START LEFT,END LEFT,START RIGHT,END RIGHT,PARITY,Number,Label,CCSTYLE
0,37109264,,,A41,,,,,,,0,,,70
1,37109422,,,A41,,,,,,,0,,,70
2,37109427,,,A41,,,,,,,0,,,70
3,37109441,,,A41,,,,,,,0,,,70
4,37109451,,,A41,,,,,,,0,,,70
5,37109463,,,A41,,,,,,,0,,,70
6,37109491,,,A41,,,,,,,0,,,70
7,37109495,,,A41,,,,,,,0,,,70
8,37112076,,,A41,,,,,,,0,,,70
9,37112084,,,A41,,,,,,,0,,,70
10,37112133,,,A41,,,,,,,0,,,70
11,37112186,,,A41,,,,,,,0,,,70
12,37112199,,,A41,,,,,,,0,,,70
13,37112245,,,A41,,,,,,,0,,,70
14,37112250,,,A41,,,,,,,0,,,70
15,37112498,CROSS ST,,A41,,1721,,,,,0,,Cross St,70
16,37112509,DEER RIDGE RD,,A41,1721,1721,98,2,99,1,0,,Deer Ridge Rd,70
17,37112568,CROSS ST,,A41,,1721,,,,,0,,Cross St,70
18,37112587,,,A41,,,,,,,0,,,70
19,37112647,,,A41,,,,,,,0,,,70
20,37112657,HOWE ST,,A41,1721,1721,259,251,258,250,0,,Howe St,70
21,37112665,,,A41,,,,,,,0,,,70
22,37112683,,,A41,,,,,,,0,,,70
23,37112730,,,A41,,,,,,,0,,,70
24,37112755,HOWE ST,,A41,1721,1721,249,237,248,236,0,,Howe St,70
25,37112782,HOWE ST,,A41,1721,1721,235,201,234,222,0,,Howe St,70
26,37112808,,,A41,,,,,,,0,,,70
27,37112839,CROSS ST,,A41,1721,1721,48,52,23,29,0,,Cross St,70
28,37112873,HOWE ST,,A41,1721,1721,199,117,220,118,0,,Howe St,70
29,37112889,CROSS ST,,A41,,1721,,,,,0,,Cross St,70
30,37112902,HOWE ST,,A41,1721,1721,115,101,116,100,0,,Howe St,70
31,37112927,HOWE ST,,A41,1721,1721,81,99,98,82,0,,Howe St,70
32,37112959,HOLLY LN,,A41,1721,1721,43,1,28,2,0,,Holly Ln,70
33,37112998,CORDAVILLE RD,,A41,1721,1721,325,309,328,312,0,,Cordaville Rd,70
34,37113017,TELLER DR,,A41,,1721,,,,,0,,Teller Dr,70
35,37113022,TELLER DR,,A41,1721,1721,63,47,62,46,0,,Teller Dr,70
36,37113030,CORDAVILLE RD,,A41,1721,1721,307,227,310,234,0,,Cordaville Rd,70
37,37113093,DIANE LN,,A41,1721,1721,99,15,98,14,0,,Diane Ln,70
38,37113111,TELLER DR,,A41,1721,1721,45,29,44,24,0,,Teller Dr,70
39,37113124,MUTLEY RUN,,A41,1721,1721,2,10,1,11,0,,Mutley Run,70
40,37113132,TELLER DR,,A41,1721,1721,27,1,22,2,0,,Teller Dr,70
41,37113161,PINECREST LN,,A41,1721,1721,27,1,2,22,0,,Pinecrest Ln,70
42,37113198,OAK RIDGE LN,,A41,1721,1721,2,98,1,99,0,,Oak Ridge Ln,70
43,37113247,BOULDER HILL LN,,A41,1721,1721,18,98,17,99,0,,Boulder Hill Ln,70
44,37113266,DIANE LN,,A41,1721,1721,13,1,12,2,0,,Diane Ln,70
45,37113278,IRENE CIR,,A41,1721,1721,2,18,1,15,0,,Irene Cir,70
46,37113291,THOMAS ST,,A41,1721,1721,51,19,52,28,0,,Thomas St,70
47,37113340,HERITAGE AVE,,A41,1721,1721,48,64,47,67,0,,Heritage Ave,70
48,37113370,REVERE WAY,,A41,1721,1721,98,2,99,1,0,,Revere Way,70
49,37116058,THOMAS ST,,A41,1721,1721,91,53,88,54,0,,Thomas St,70
50,37116098,THOMAS ST,,A41,1721,1721,99,97,98,90,0,,Thomas St,70
51,37116111,THOMAS ST,,A41,,1721,,,,,0,,Thomas St,70
52,37116124,COLONIAL DR,,A41,1721,1721,2,98,1,99,0,,Colonial Dr,70
53,37116177,HERITAGE AVE,,A41,1721,1721,66,70,69,71,0,,Heritage Ave,70
54,37116208,CONSTITUTION ST,,A41,1721,1721,98,48,99,57,0,,Constitution St,70
55,37116240,HERITAGE AVE,,A41,1721,1721,72,100,73,101,0,,Heritage Ave,70
56,37116284,OREGON RD,,A41,1721,1721,213,201,236,208,0,,Oregon Rd,70
57,37116326,VINE ST,,A41,1721,1721,41,1,36,18,0,,Vine St,70
58,37121220,CLINTON ST,,A41,1748,1748,29,49,28,46,0,,Clinton St,70
59,37121395,OLIVE ST,,A41,1721,1721,239,201,224,198,0,,Olive St,70
60,37121430,CARY DR,,A41,1721,1721,5,25,2,46,0,,Cary Dr,70
61,37121449,WOODLAND RD,,A41,1721,1721,68,110,67,117,0,,Woodland Rd,70
62,37121491,CARY DR,,A41,,1721,,,3,3,0,,Cary Dr,70
63,37123061,OLIVE ST,,A41,1721,1721,199,145,196,146,0,,Olive St,70
64,37123105,LAFOLLETTE RD,,A41,1721,1721,99,1,98,2,0,,Lafollette Rd,70
65,37123129,LAURELTON DR,,A41,1721,1721,15,1,16,2,0,,Laurelton Dr,70
66,37123148,LAURELTON DR,,A41,1721,1721,18,40,17,43,0,,Laurelton Dr,70
67,37123172,OLIVE ST,,A41,1721,1721,143,125,144,130,0,,Olive St,70
68,37123381,,,A41,,,,,,,0,,,70
69,37123400,SPRING ST,,A41,1721,1721,71,65,,,0,,Spring St,70
70,37123467,SPRING ST,,A41,,1721,,,,,0,,Spring St,70
71,37123475,SPRING ST,,A49,,1721,,,,,0,,Spring St,70
72,37123480,SPRING ST,,A49,,1721,,,,,0,,Spring St,70
73,37123488,SPRING ST,,A41,,1721,,,,,0,,Spring St,70
74,37123514,SPRING ST,,A41,,1721,,,,,0,,Spring St,70
75,37123519,ALLARD CIR,,A41,1721,1721,49,41,50,34,0,,Allard Cir,70
76,37123934,,,A41,,,,,,,0,,,70
77,37123946,FAWN RIDGE RD,,A41,1721,1721,47,99,48,98,0,,Fawn Ridge Rd,70
78,37123967,CROSS ST,,A41,1721,1721,100,164,,,0,,Cross St,70
79,37123993,FAWN RIDGE RD,,A41,1721,1721,1,45,2,46,0,,Fawn Ridge Rd,70
80,37124012,CROSS ST,,A41,1721,1721,166,188,,,0,,Cross St,70
81,37124049,CROSS ST,,A41,1721,1721,190,298,99,299,0,,Cross St,70
82,37124076,HIGH ST,,A41,,1721,,,,,0,,High St,70
83,37124084,CROSS ST,,A41,,1721,,,,,0,,Cross St,70
84,37124094,HIGH ST,,A41,1721,1721,199,179,,,0,,High St,70
85,37124103,HIGH ST,,A41,1721,1721,177,155,182,160,0,,High St,70
86,37124126,HIGH ST,,A41,,1721,,,,,0,,High St,70
87,37124385,W UNION ST,STATE HIGHWAY 135,A31,1721,1721,399,321,398,320,0,135,W Union St,53
88,37124402,,,A41,,,,,,,0,,,70
89,37124412,,,A41,,,,,,,0,,,70
90,37124429,FRANKLAND RD,,A41,1721,1721,73,69,,,0,,Frankland Rd,70
91,37124446,PENNOCK RD,,A41,,1721,,,,,0,,Pennock Rd,70
92,37124457,,,A41,,,,,,,0,,,70
93,37124525,,,A41,,,,,,,0,,,70
94,37124559,HIGH ST,,A41,,1721,,,,,0,,High St,70
95,37124575,HARDWICK RD,,A41,1721,1721,99,81,98,80,0,,Hardwick Rd,70
96,37124606,HARDWICK RD,,A41,1721,1721,79,9,78,28,0,,Hardwick Rd,70
97,37124699,STERLING WAY,,A41,,1721,,,,,0,,Sterling Way,70
98,37124726,FRANKLAND RD,,A41,1721,1721,49,67,106,100,0,,Frankland Rd,70
99,37124738,FRANKLAND RD,,A41,,1721,,,66,70,0,,Frankland Rd,70
100,37124752,HARDWICK RD,,A41,1721,1721,7,1,26,22,0,,Hardwick Rd,70
101,37124770,PENNOCK RD,,A41,,1721,,,,,0,,Pennock Rd,70
102,37124808,ROME WAY,,A41,,1721,,,,,0,,Rome Way,70
103,37124817,PENNOCK RD,,A41,,1721,,,,,0,,Pennock Rd,70
104,37124856,WINESAP WAY,,A41,1721,1721,3,1,2,98,0,,Winesap Way,70
105,37124888,WINESAP WAY,,A41,,1721,,,13,23,0,,Winesap Way,70
106,37124896,HIGH ST,,A41,1721,1721,50,98,51,99,0,,High St,70
107,37124905,HIGH ST,,A41,1721,1721,12,48,11,49,0,,High St,70
108,37124916,WILBUR DR,,A41,1721,1721,1,31,2,36,0,,Wilbur Dr,70
109,37124937,ORCHARD RD,,A41,1721,1721,38,98,61,99,0,,Orchard Rd,70
110,37124976,ROME WAY,,A41,1721,1721,2,98,1,99,0,,Rome Way,70
111,37125002,ORCHARD RD,,A41,1721,1721,12,36,15,59,0,,Orchard Rd,70
112,37125024,ORCHARD RD,,A41,1721,1721,8,10,7,13,0,,Orchard Rd,70
113,37125037,COURTLAND LN,,A41,1721,1721,1,21,2,20,0,,Courtland Ln,70
114,37125055,ORCHARD RD,,A41,1721,1721,2,6,1,5,0,,Orchard Rd,70
115,37125066,WILBUR DR,,A41,1721,1721,56,70,69,71,0,,Wilbur Dr,70
116,37125082,INDIAN BROOK RD,,A41,1721,1721,2,12,1,13,0,,Indian Brook Rd,70
117,37125112,HOWE ST,,A41,1721,1721,77,79,80,76,0,,Howe St,70
118,37125130,INDIAN BROOK RD,,A41,1721,1721,30,98,29,99,0,,Indian Brook Rd,70
119,37125187,DALE RD,,A41,1721,1721,99,1,98,2,0,,Dale Rd,70
120,37125214,WHITTEMORE DR,,A41,1721,1721,74,98,73,99,0,,Whittemore Dr,70
121,37125228,WHITTEMORE DR,,A41,1721,1721,60,72,59,71,0,,Whittemore Dr,70
122,37125245,INDIAN BROOK RD,,A41,1721,1721,24,28,23,27,0,,Indian Brook Rd,70
123,37125266,SANDSTONE WAY,,A41,1721,1721,99,1,98,8,0,,Sandstone Way,70
124,37125288,INDIAN BROOK RD,,A41,1721,1721,20,22,19,21,0,,Indian Brook Rd,70
125,37125300,INDIAN BROOK RD,,A41,1721,1721,14,18,15,17,0,,Indian Brook Rd,70
126,37125311,HARPER LN,,A41,1721,1721,2,98,1,99,0,,Harper Ln,70
127,37125320,WHITTEMORE DR,,A41,1721,1721,56,58,55,57,0,,Whittemore Dr,70
128,37125328,WHITTEMORE DR,,A41,1721,1721,50,54,51,53,0,,Whittemore Dr,70
129,37125347,WHITTEMORE DR,,A41,1721,1721,44,48,45,49,0,,Whittemore Dr,70
130,37125362,DANFORD RD,,A41,,1721,,,,,0,,Danford Rd,70
131,37125367,VALLEY RD,,A41,1721,1721,99,65,98,64,0,,Valley Rd,70
132,37125376,VALLEY RD,,A41,1721,1721,63,1,62,2,0,,Valley Rd,70
133,37125397,HOWE ST,,A41,1721,1721,75,11,74,12,0,,Howe St,70
134,37125424,BOULDER HILL LN,,A41,1721,1721,2,16,1,15,0,,Boulder Hill Ln,70
135,37125447,HOWE ST,,A41,,1721,,,,,0,,Howe St,70
136,37125457,,,A41,,,,,,,0,,,70
137,37125491,HOWE ST,,A41,,1721,,,,,0,,Howe St,70
138,37125499,HOWE ST,,A41,1721,1721,9,1,10,2,0,,Howe St,70
139,37125510,CORDAVILLE RD,,A41,1721,1721,211,165,208,164,0,,Cordaville Rd,70
140,37125550,THOMAS ST,,A41,1721,1721,17,1,26,14,0,,Thomas St,70
141,37125573,COBURN DR,COBURN AVE,A41,1721,1721,1,23,2,24,0,,Coburn Dr,70
142,37125612,CORDAVILLE RD,,A41,1721,1721,225,213,232,210,0,,Cordaville Rd,70
143,37125641,CORDAVILLE RD,,A41,1721,1721,163,153,162,154,0,,Cordaville Rd,70
144,37125653,,,A41,,,,,,,0,,,70
145,37125657,OAK ST,,A41,1721,1721,24,52,29,47,0,,Oak St,70
146,37125695,COBURN DR,COBURN AVE,A41,,1721,,,26,98,0,,Coburn Dr,70
147,37125710,TAGGERT CT,,A41,1721,1721,1,11,2,10,0,,Taggert Ct,70
148,37125729,HERITAGE AVE,,A41,1721,1721,4,46,3,45,0,,Heritage Ave,70
149,37125762,OAK ST,,A41,1721,1721,58,70,53,67,0,,Oak St,70
150,37125783,OAK ST,,A41,1721,1721,54,56,49,51,0,,Oak St,70
151,37125796,OAK ST,,A41,1721,1721,72,78,69,75,0,,Oak St,70
152,37125808,HERITAGE AVE,,A41,,1721,,,,,0,,Heritage Ave,70
153,37125819,KINGS ROW,,A41,1721,1721,9,1,10,2,0,,Kings Row,70
154,37125833,HIGH ST,,A41,1721,1721,2,10,1,9,0,,High St,70
155,37125854,HIGH ST,,A41,1721,1721,153,147,158,146,0,,High St,70
156,37125875,HIGH ST,,A41,1721,1721,145,42,144,62,0,,High St,70
157,37125923,RUSSET HILL RD,,A41,1721,1721,2,16,1,17,0,,Russet Hill Rd,70
158,37125938,WHITTEMORE DR,,A41,1721,1721,2,42,1,43,0,,Whittemore Dr,70
159,37125964,HIGH ST,,A41,1721,1721,40,36,41,37,0,,High St,70
160,37125975,,,A41,,,,,,,0,,,70
161,37125993,RUSSET HILL RD,,A41,1721,1721,18,98,19,99,0,,Russet Hill Rd,70
162,37126043,BALDWIN CIR,,A41,1721,1721,1,99,2,98,0,,Baldwin Cir,70
163,37126065,EMPIRE CIR,,A41,1721,1721,2,98,1,99,0,,Empire Cir,70
164,37126073,WILBUR DR,,A41,1721,1721,73,99,72,98,0,,Wilbur Dr,70
165,37126142,HIGH ST,,A41,1721,1721,34,32,,,0,,High St,70
166,37126169,RAMBLEWOOD DR,,A41,1721,1721,2,98,1,99,0,,Ramblewood Dr,70
167,37126216,HIGH ST,,A41,,1721,,,,,0,,High St,70
168,37126223,HIGH ST,,A41,1721,1721,31,26,,,1,,High St,70
169,37126252,,,A41,,,,,,,0,,,70
170,37126266,,,A41,,,,,,,0,,,70
171,37126274,HIGH ST,,A41,1721,1721,18,2,25,11,0,,High St,70
172,37126289,HIGH ST,,A41,,1721,,,,,0,,High St,70
173,37126313,JOHNSON ST,,A41,1721,1721,2,10,1,13,0,,Johnson St,70
174,37126332,CORDAVILLE RD,,A41,1721,1721,131,113,128,116,0,,Cordaville Rd,70
175,37126355,HUNTERS LN,,A41,1721,1721,2,98,1,99,0,,Hunters Ln,70
176,37126381,CORDAVILLE RD,,A41,1721,1721,151,133,152,130,0,,Cordaville Rd,70
177,37126418,OAK ST,,A41,1721,1721,16,22,1,27,0,,Oak St,70
178,37126439,ENDICOTT ST,,A41,1721,1721,23,1,22,2,0,,Endicott St,70
179,37126460,JOHNSON ST,,A41,1721,1721,12,26,15,25,0,,Johnson St,70
180,37126479,CORDAVILLE RD,,A41,1721,1721,111,107,114,112,0,,Cordaville Rd,70
181,37126492,KINGS ROW,,A41,1721,1721,56,60,,,0,,Kings Row,70
182,37126503,KINGS ROW,,A41,1721,1721,59,11,54,12,0,,Kings Row,70
183,37126574,CORDAVILLE RD,,A41,1721,1721,105,73,110,84,0,,Cordaville Rd,70
184,37126610,FOX HILL RD,,A41,1721,1721,26,2,33,27,0,,Fox Hill Rd,70
185,37126636,FOX HILL RD,,A41,,1721,,,25,19,0,,Fox Hill Rd,70
186,37126648,HUNTING HILL LN,,A41,1721,1721,10,22,5,25,0,,Hunting Hill Ln,70
187,37126677,CANDLE LIGHT WAY,,A41,1721,1721,50,98,51,99,0,,Candle Light Way,70
188,37126691,CORDAVILLE RD,,A41,1721,1721,71,69,82,80,0,,Cordaville Rd,70
189,37126707,CORDAVILLE RD,,A41,1721,1721,67,57,78,68,0,,Cordaville Rd,70
190,37126720,CANDLE LIGHT WAY,,A41,1721,1721,2,48,1,49,0,,Candle Light Way,70
191,37126739,ROCKWOOD DR,,A41,,1721,,,,,0,,Rockwood Dr,70
192,37126744,HIGH RIDGE RD,,A41,1721,1721,32,98,33,99,0,,High Ridge Rd,70
193,37126755,ROCKWOOD DR,,A41,1721,1721,21,1,22,2,0,,Rockwood Dr,70
194,37126794,HIGH RIDGE RD,,A41,1721,1721,2,30,1,31,0,,High Ridge Rd,70
195,37126802,ROCKWOOD DR,,A41,1721,1721,24,98,23,99,0,,Rockwood Dr,70
196,37126828,,,A41,,,,,,,0,,,70
197,37126838,,,A41,,,,,,,0,,,70
198,37126857,,,A41,,,,,,,0,,,70
199,37126875,,,A41,,,,,,,0,,,70
200,37126891,W UNION ST,STATE HIGHWAY 135,A31,1721,1721,319,309,318,308,0,135,W Union St,53
201,37126901,,,A41,,,,,,,0,,,70
202,37126913,,,A41,,,,,,,0,,,70
203,37126923,,,A41,,,,,,,0,,,70
204,37126933,W UNION ST,STATE HIGHWAY 135,A31,1721,1721,307,169,306,168,0,135,W Union St,53
205,37126974,WALKUP LN,,A41,1721,1721,2,98,1,99,0,,Walkup Ln,70
206,37126983,OLIVE ST,,A41,1721,1721,123,71,128,84,0,,Olive St,70
207,37127028,MOREY DR,,A41,1721,1721,2,98,1,99,0,,Morey Dr,70
208,37127037,OLIVE ST,,A41,1721,1721,78,82,65,69,0,,Olive St,70
209,37127052,,,A41,,,,,,,0,,,70
210,37127074,,,A41,,,,,,,0,,,70
211,37127160,,,A41,,,,,,,0,,,70
212,37127171,OLIVE ST,,A41,1721,1721,74,76,61,63,0,,Olive St,70
213,37127183,OLIVE ST,,A41,1721,1721,68,72,55,59,0,,Olive St,70
214,37127196,CHERYL LN,,A41,1721,1721,2,12,1,3,0,,Cheryl Ln,70
215,37127216,DENISE DR,,A41,1721,1721,2,22,1,13,0,,Denise Dr,70
216,37127239,CHERYL LN,,A41,1721,1721,16,22,7,13,0,,Cheryl Ln,70
217,37127280,FRANKLAND RD,,A41,1721,1721,75,79,90,92,0,,Frankland Rd,70
218,37127298,,,A41,,,,,,,0,,,70
219,37127317,OLIVE ST,,A41,1721,1721,20,66,1,53,0,,Olive St,70
220,37127352,FRANKLAND RD,,A41,,1721,,,80,74,0,,Frankland Rd,70
221,37127367,FRANKLAND RD,,A41,1721,1721,47,37,28,26,0,,Frankland Rd,70
222,37127402,LORRAINE DR,,A41,1721,1721,51,99,50,98,0,,Lorraine Dr,70
223,37127442,LORRAINE DR,,A41,1721,1721,48,2,49,1,0,,Lorraine Dr,70
224,37127481,W UNION ST,STATE HIGHWAY 135,A31,1721,1721,167,141,166,140,0,135,W Union St,53
225,37127493,W UNION ST,STATE HIGHWAY 135,A31,,1721,,,,,0,135,W Union St,53
226,37127502,W UNION ST,STATE HIGHWAY 135,A31,1721,1721,139,135,138,134,0,135,W Union St,53
227,37127515,,,A41,,,,,,,0,,,70
228,37127530,PENNOCK RD,,A41,1721,1721,1,25,2,98,0,,Pennock Rd,70
229,37127558,INDIAN SPRING RD,,A41,1721,1721,13,59,60,2,0,,Indian Spring Rd,70
230,37127595,,,A41,,,,,,,0,,,70
231,37127611,EDGEWOOD DR,,A41,1721,1721,30,36,35,43,0,,Edgewood Dr,70
232,37127634,,,A41,,,,,,,0,,,70
233,37127638,,,A41,,,,,,,0,,,70
234,37127688,,,A41,,,,,,,0,,,70
235,37127717,W UNION ST,STATE HIGHWAY 135,A31,1721,1721,133,119,132,118,0,135,W Union St,53
236,37127757,EDGEWOOD DR,,A41,1721,1721,2,28,1,33,0,,Edgewood Dr,70
237,37127788,W UNION ST,STATE HIGHWAY 135,A31,1721,1721,117,93,116,92,0,135,W Union St,53
238,37130299,SCHOOL RD,,A41,,1721,,,,,0,,School Rd,70
239,37130315,,,A41,,,,,,,0,,,70
240,37130350,,,A41,,,,,,,0,,,70
241,37130365,W UNION ST,STATE HIGHWAY 135,A31,1721,1721,91,81,90,80,0,135,W Union St,53
242,37130394,VOYAGERS LN,,A41,,1721,,,,,0,,Voyagers Ln,70
243,37130402,W UNION ST,STATE HIGHWAY 135,A31,1721,1721,79,45,78,36,0,135,W Union St,53
244,37130416,VOYAGERS LN,,A41,,1721,,,,,0,,Voyagers Ln,70
245,37130429,,,A41,,,,,,,0,,,70
246,37130444,VOYAGERS LN,,A41,1721,1721,48,30,49,31,0,,Voyagers Ln,70
247,37130455,VOYAGERS LN,,A41,1721,1721,28,2,29,1,0,,Voyagers Ln,70
248,37130474,VOYAGERS LN,,A41,,1721,,,,,0,,Voyagers Ln,70
249,37130498,DRIFTWOOD WAY,,A41,1721,1721,1,17,2,12,0,,Driftwood Way,70
250,37130521,VOYAGERS LN,,A41,1721,1721,170,50,171,51,0,,Voyagers Ln,70
251,37130556,VOYAGERS LN,,A41,,1721,,,,,0,,Voyagers Ln,70
252,37130564,PRESIDENTS ROW,,A41,1721,1721,2,94,1,95,0,,Presidents Row,70
253,37130600,W UNION ST,STATE HIGHWAY 135,A31,1721,1721,43,17,34,14,0,135,W Union St,53
254,37130613,TREASURE WAY,,A41,1721,1721,29,1,26,2,0,,Treasure Way,70
255,37130634,VOYAGERS LN,,A41,,1721,,,,,0,,Voyagers Ln,70
256,37130644,CORDAVILLE RD,,A41,,1721,,,,,0,,Cordaville Rd,70
257,37130649,PONDEROSA RD,,A41,1721,1721,1,49,2,50,0,,Ponderosa Rd,70
258,37130670,CORDAVILLE RD,,A41,1721,1721,24,30,,,0,,Cordaville Rd,70
259,37130688,PLEASANT ST,,A41,1721,1721,399,91,398,84,0,,Pleasant St,70
260,37130730,,,A41,,,,,,,0,,,70
261,37130762,,,A41,,,,,,,0,,,70
262,37130792,,,A41,,,,,,,0,,,70
263,37130844,WINTER ST,,A41,1721,1721,2,4,1,13,0,,Winter St,70
264,37130861,CORDAVILLE RD,,A41,1721,1721,55,1,66,32,0,,Cordaville Rd,70
265,37130902,WINTER ST,,A41,1721,1721,6,34,15,21,0,,Winter St,70
266,37130929,WINTER ST,,A41,,1721,,,23,25,0,,Winter St,70
267,37130937,PARKHURST DR,,A41,1721,1721,2,28,1,27,0,,Parkhurst Dr,70
268,37130954,WINTER ST,,A41,1721,1721,38,88,27,89,0,,Winter St,70
269,37130994,PARKHURST DR,,A41,1721,1721,30,32,29,33,0,,Parkhurst Dr,70
270,37131002,SHEPHERD LN,,A41,1721,1721,2,16,1,15,0,,Shepherd Ln,70
271,37131019,PARKHURST DR,,A41,1721,1721,34,40,35,41,0,,Parkhurst Dr,70
272,37131031,PONDEROSA RD,,A41,1721,1721,51,99,52,98,0,,Ponderosa Rd,70
273,37131052,,,A41,,,,,,,0,,,70
274,37131114,WINTER ST,,A41,1721,1721,90,100,91,111,0,,Winter St,70
275,37131135,SUDBURY RD,,A41,1721,1721,199,169,198,168,0,,Sudbury Rd,70
276,37131143,SUDBURY RD,,A41,1721,1721,167,113,166,112,0,,Sudbury Rd,70
277,37131160,WINTER ST,,A41,1721,1721,102,130,113,141,0,,Winter St,70
278,37131185,CEDAR HILL RD,,A41,1721,1721,73,15,70,14,0,,Cedar Hill Rd,70
279,37131243,,,A41,,,,,,,0,,,70
280,37131263,MEGUNKO RD,,A41,1721,1721,299,171,298,170,0,,Megunko Rd,70
281,37131275,MEGUNKO RD,,A41,1721,1721,169,1,168,2,0,,Megunko Rd,70
282,37131307,METCALF AVE,,A41,1721,1721,19,1,16,2,0,,Metcalf Ave,70
283,37131320,W UNION ST,STATE HIGHWAY 135,A31,1721,1721,15,1,12,2,0,135,W Union St,53
284,37131344,STONE AVE,,A41,1721,1721,2,98,1,99,0,,Stone Ave,70
285,37131352,SUMMER ST,,A41,1721,1721,99,77,98,76,0,,Summer St,70
286,37131364,FOREST AVE,,A41,1721,1721,19,1,,,0,,Forest Ave,70
287,37131372,PLEASANT ST,,A41,1721,1721,89,79,,,0,,Pleasant St,70
288,37131381,PLEASANT ST,,A41,1721,1721,77,33,82,32,0,,Pleasant St,70
289,37131397,CHERRY ST,,A41,,1721,,,147,181,0,,Cherry St,70
290,37131436,PARK RD,,A41,1721,1721,71,63,,,0,,Park Rd,70
291,37131444,PARK RD,,A41,1721,1721,61,17,,,0,,Park Rd,70
292,37131467,,,A41,,,,,,,0,,,70
293,37131471,CHERRY ST,,A41,,1721,,,143,145,0,,Cherry St,70
294,37131480,CHERRY ST,,A41,1721,1721,74,80,101,141,0,,Cherry St,70
295,37131495,CHERRY ST,,A41,,1721,,,,,0,,Cherry St,70
296,37131503,WATER ST,,A41,1721,1721,27,1,18,2,0,,Water St,70
297,37131532,PLEASANT ST,,A41,,1721,,,30,28,0,,Pleasant St,70
298,37131541,TILTON AVE,,A41,1721,1721,8,98,19,99,0,,Tilton Ave,70
299,37131574,PLEASANT ST,,A41,1721,1721,29,21,26,16,0,,Pleasant St,70
300,37131591,CHERRY ST,,A41,1721,1721,99,85,72,60,0,,Cherry St,70
301,37131603,CHERRY ST,,A41,1721,1721,83,17,58,2,0,,Cherry St,70
302,37131622,,,A41,,,,,,,0,,,70
303,37131644,BIRCH LN,,A41,1721,1721,19,9,16,2,0,,Birch Ln,70
304,37131689,SUDBURY RD,,A41,1721,1721,2,110,1,111,0,,Sudbury Rd,70
305,37131743,BIRCH HILL RD,,A41,1721,1721,199,15,198,2,0,,Birch Hill Rd,70
306,37131778,CEDAR HILL RD,,A41,1721,1721,13,1,12,2,0,,Cedar Hill Rd,70
307,37131793,MYRTLE ST,,A41,1721,1721,2,26,,,0,,Myrtle St,70
