,ID,NAME,ALTERNATE NAME,CLASS,LEFT ZIP,RIGHT ZIP,START LEFT,END LEFT,START RIGHT,END RIGHT,PARITY,Number,Label,CCSTYLE
308,37131814,MAIN ST,,A41,,1721,,,1,21,0,,Main St,70
309,37131833,BIRCH LN,,A41,1721,1721,7,5,,,0,,Birch Ln,70
310,37131844,BIRCH LN,,A41,1721,1721,3,1,,,0,,Birch Ln,70
311,37131856,PINE HILL RD,,A41,1721,1721,20,26,21,27,0,,Pine Hill Rd,70
312,37131864,PINE HILL RD,,A41,1721,1721,28,58,29,59,0,,Pine Hill Rd,70
313,37131894,BLUEBERRY HILL,,A41,,1721,,,,,0,,Blueberry Hill,70
314,37131916,PINE HILL RD,,A41,1721,1721,60,74,61,75,0,,Pine Hill Rd,70
315,37131931,HICKORY RD,,A41,1721,1721,1,61,2,60,0,,Hickory Rd,70
316,37131960,PINE HILL RD,,A41,1721,1721,76,198,77,199,0,,Pine Hill Rd,70
317,37131990,HICKORY RD,,A41,1721,1721,63,99,62,98,0,,Hickory Rd,70
318,37132731,ALLARD CIR,,A41,1721,1721,39,1,32,2,0,,Allard Cir,70
319,37132765,LAKEVIEW TER,,A41,1721,1721,2,18,1,19,0,,Lakeview Ter,70
320,37132782,LORING DR,,A41,1721,1721,27,19,28,16,0,,Loring Dr,70
321,37132801,LAKEVIEW TER,,A41,1721,1721,20,58,21,49,0,,Lakeview Ter,70
322,37132823,LORING DR,,A41,1721,1721,17,1,14,2,0,,Loring Dr,70
323,37132851,,,A41,,,,,,,0,,,70
324,37132880,SOUTH ST,,A41,1721,1721,75,1,74,2,0,,South St,70
325,37132898,,,A41,,,,,,,0,,,70
326,37132908,,,A41,,,,,,,0,,,70
327,37132932,,,A41,,,,,,,0,,,70
328,37132942,CHESTNUT ST,,A41,1721,1721,571,539,,,0,,Chestnut St,70
329,37132962,CHESTNUT ST,,A41,1721,1721,599,573,,,0,,Chestnut St,70
330,37132977,CHESTNUT ST,,A41,1721,1721,537,473,,,0,,Chestnut St,70
331,37133007,,,A41,,,,,,,0,,,70
332,37134549,MEADOWBROOK LN,,A41,,1721,,,,,0,,Meadowbrook Ln,70
333,37134558,MEADOWBROOK LN,,A41,1746,1746,127,127,112,112,0,,Meadowbrook Ln,70
334,37134593,MEADOWBROOK LN,,A41,,1721,,,,,0,,Meadowbrook Ln,70
335,37134598,MEADOWBROOK LN,,A41,1721,1721,2,398,3,399,0,,Meadowbrook Ln,70
336,37134606,PROSPECT ST,,A41,1721,1721,230,236,227,231,0,,Prospect St,70
337,37134622,PROSPECT ST,,A41,1721,1721,200,228,199,225,0,,Prospect St,70
338,37134820,PROSPECT ST,,A41,1721,1721,238,296,233,297,0,,Prospect St,70
339,37134835,RAYMOND WAY,,A41,1721,1721,2,98,1,99,0,,Raymond Way,70
340,37134910,EDWARD DR,,A41,1721,1721,17,1,14,2,0,,Edward Dr,70
341,37134932,DONNA LEE LN,,A41,1721,1721,33,1,36,2,0,,Donna Lee Ln,70
342,37135518,DONNA LEE LN,,A41,1721,1721,49,35,58,38,0,,Donna Lee Ln,70
343,37135541,SHADY HOLLOW PATH,,A41,1721,1721,2,10,1,5,0,,Shady Hollow Path,70
344,37135563,CEDAR ST,,A41,1721,1721,361,337,,,0,,Cedar St,70
345,37135580,CEDAR ST,,A41,,1721,,,,,0,,Cedar St,70
346,37135589,CEDAR ST,,A41,1721,1721,395,385,390,358,0,,Cedar St,70
347,37135697,MEETING HOUSE PATH,,A41,1721,1721,313,197,130,94,0,,Meeting House Path,70
348,37135722,,,A41,,,,,,,0,,,70
349,37135747,,,A41,,,,,,,0,,,70
350,37135751,,,A41,,,,,,,0,,,70
351,37135759,,,A41,,,,,,,0,,,70
352,37135776,,,A41,,,,,,,0,,,70
353,37135784,,,A41,,,,,,,0,,,70
354,37135792,,,A41,,,,,,,0,,,70
355,37135799,,,A41,,,,,,,0,,,70
356,37135833,,,A41,,,,,,,0,,,70
357,37135840,MEETING HOUSE PATH,,A41,1721,1721,195,159,92,82,0,,Meeting House Path,70
358,37135861,,,A41,,,,,,,0,,,70
359,37135880,,,A41,,,,,,,0,,,70
360,37135892,MEETING HOUSE PATH,,A41,1721,1721,157,41,80,42,0,,Meeting House Path,70
361,37135911,,,A41,,,,,,,0,,,70
362,37135931,,,A41,,,,,,,0,,,70
363,37135943,MOUNTAIN GATE RD,,A41,1721,1721,311,271,152,134,0,,Mountain Gate Rd,70
364,37135956,MEETING HOUSE PATH,,A41,1721,1721,39,1,40,12,0,,Meeting House Path,70
365,37135990,MOUNTAIN GATE RD,,A41,1721,1721,269,239,132,118,0,,Mountain Gate Rd,70
366,37136008,,,A41,,,,,,,0,,,70
367,37136016,,,A41,,,,,,,0,,,70
368,37136025,METROPOLITAN AVE,,A41,1721,1721,199,123,198,122,0,,Metropolitan Ave,70
369,37136061,VOYAGERS LN,,A41,,1721,,,,,0,,Voyagers Ln,70
370,37136072,,,A41,,,,,,,0,,,70
371,37136076,VOYAGERS LN,,A41,,1721,,,,,0,,Voyagers Ln,70
372,37136084,,,A41,,,,,,,0,,,70
373,37136089,PRESIDENTS ROW,,A41,1721,1721,96,160,97,161,0,,Presidents Row,70
374,37136111,,,A41,,,,,,,0,,,70
375,37136130,,,A41,,,,,,,0,,,70
376,37136150,,,A41,,,,,,,0,,,70
377,37136160,,,A41,,,,,,,0,,,70
378,37136168,,,A41,,,,,,,0,,,70
379,37136194,PRESIDENTS ROW,,A41,1721,1721,162,198,163,199,0,,Presidents Row,70
380,37136206,METROPOLITAN AVE,,A41,1721,1721,121,95,120,94,0,,Metropolitan Ave,70
381,37136224,,,A41,,,,,,,0,,,70
382,37138725,METROPOLITAN AVE,,A41,,1721,,,,,0,,Metropolitan Ave,70
383,37138729,METROPOLITAN AVE,,A41,1721,1721,24,44,25,45,0,,Metropolitan Ave,70
384,37138738,CHRISTY LN,,A41,1721,1721,2,98,1,99,0,,Christy Ln,70
385,37138765,METROPOLITAN AVE,,A41,1721,1721,93,47,92,46,0,,Metropolitan Ave,70
386,37138789,ELIOT ST,,A41,1721,1721,18,86,61,89,0,,Eliot St,70
387,37138832,CHESTNUT ST,,A41,1721,1721,471,457,472,456,0,,Chestnut St,70
388,37138860,CHESTNUT ST,,A41,1721,1721,445,413,444,412,0,,Chestnut St,70
389,37138874,CHESTNUT ST,,A41,1721,1721,455,447,454,446,0,,Chestnut St,70
390,37138886,,,A41,,,,,,,0,,,70
391,37138901,,,A41,,,,,,,0,,,70
392,37138937,MOUNTVIEW DR,,A41,1721,1721,99,1,98,2,0,,Mountview Dr,70
393,37138949,LARCRIDGE LN,,A41,1721,1721,2,22,1,17,0,,Larcridge Ln,70
394,37138968,CHESTNUT ST,,A41,1721,1721,411,407,410,406,0,,Chestnut St,70
395,37138989,ROSEBAY DR,,A41,1721,1721,2,34,1,31,0,,Rosebay Dr,70
396,37139025,CHESTNUT ST,,A41,1721,1721,405,401,404,400,0,,Chestnut St,70
397,37139040,LARCRIDGE LN,,A41,1721,1721,24,44,19,43,0,,Larcridge Ln,70
398,37139059,PROSPECT HTS,,A41,1721,1721,99,25,98,26,0,,Prospect Hts,70
399,37139071,PROSPECT HTS,,A41,1721,1721,23,1,24,2,0,,Prospect Hts,70
400,37139089,BARTLETT RD,,A41,1721,1721,2,22,1,25,0,,Bartlett Rd,70
401,37139105,PROSPECT ST,,A41,1721,1721,80,88,81,97,0,,Prospect St,70
402,37139118,PROSPECT ST,,A41,1721,1721,90,102,99,105,0,,Prospect St,70
403,37139134,FRUIT ST,,A41,1721,1721,2,26,1,25,0,,Fruit St,70
404,37139149,NEWCASTLE RD,,A41,1721,1721,2,32,1,33,0,,Newcastle Rd,70
405,37139193,PROSPECT ST,,A41,1721,1721,60,78,51,79,0,,Prospect St,70
406,37139208,STAGECOACH DR,,A41,1721,1721,2,38,1,35,0,,Stagecoach Dr,70
407,37139235,JOANNE DR,,A41,1721,1721,2,22,1,23,0,,Joanne Dr,70
408,37139269,CHESTNUT ST,,A41,1721,1721,399,325,398,318,0,,Chestnut St,70
409,37139301,WARREN RD,,A41,1721,1721,129,57,122,54,0,,Warren Rd,70
410,37139373,WARREN RD,,A41,1721,1721,55,41,52,40,0,,Warren Rd,70
411,37139392,OAK TREE LN,,A41,1721,1721,31,1,24,2,0,,Oak Tree Ln,70
412,37139425,MAIN ST,,A41,1721,1721,591,501,490,400,0,,Main St,70
413,37139442,,,A41,,,,,,,0,,,70
414,37139457,MAIN ST,,A41,1721,1721,599,593,498,492,0,,Main St,70
415,37139470,WARREN RD,,A41,1721,1721,39,29,38,28,0,,Warren Rd,70
416,37139484,MAIN ST,,A41,1721,1721,633,601,,,0,,Main St,70
417,37139495,SUNSET RD,,A41,1721,1721,2,24,1,33,0,,Sunset Rd,70
418,37139532,MAIN ST,,A41,1721,1721,639,635,642,600,0,,Main St,70
419,37139545,MAIN ST,,A41,1721,1721,659,641,,,0,,Main St,70
420,37139553,GREY BIRCH RD,,A41,1721,1721,2,22,1,21,0,,Grey Birch Rd,70
421,37139586,PROSPECT ST,,A41,1721,1721,24,32,25,33,0,,Prospect St,70
422,37139594,LEACH LN,,A41,1721,1721,2,20,,,0,,Leach Ln,70
423,37139612,PROSPECT ST,,A41,1721,1721,34,48,35,49,0,,Prospect St,70
424,37139624,MACINTOSH LN,,A41,1721,1721,2,98,1,99,0,,Macintosh Ln,70
425,37139647,PROSPECT ST,,A41,1721,1721,2,22,1,23,0,,Prospect St,70
426,37139658,CHESTNUT ST,,A41,1721,1721,323,317,,,0,,Chestnut St,70
427,37139667,MAIN ST,,A41,1721,1721,671,661,670,656,0,,Main St,70
428,37139686,,,A41,,,,,,,0,,,70
429,37139693,TOWER RD,,A41,1721,1721,2,24,1,25,0,,Tower Rd,70
430,37139711,CHESTNUT ST,,A41,1721,1721,315,301,,,0,,Chestnut St,70
431,37139728,LYNDON LN,,A41,1721,1721,11,1,12,2,0,,Lyndon Ln,70
432,37139736,LYNDON LN,,A41,1721,1721,17,13,20,14,0,,Lyndon Ln,70
433,37139755,LYNDON LN,,A41,1721,1721,22,98,27,99,0,,Lyndon Ln,70
434,37139774,CHESTNUT ST,,A41,,1721,,,281,299,0,,Chestnut St,70
435,37139785,OLD CONNECTICUT PATH,,A41,1721,1721,2,98,1,99,0,,Old Connecticut Path,70
436,37139819,CHESTNUT ST,,A41,,1721,,,201,279,0,,Chestnut St,70
437,37139833,,,A41,,,,,,,0,,,70
438,37139878,,,A41,,,,,,,0,,,70
439,37139890,,,A41,,,,,,,0,,,70
440,37139895,,,A41,,,,,,,0,,,70
441,37139899,,,A41,,,,,,,0,,,70
442,37139904,SUMMER ST,,A41,,1721,,,,,0,,Summer St,70
443,37139914,UNION ST,STATE HIGHWAY 135,A31,1721,1721,432,498,433,499,0,135,Union St,53
444,37139929,,,A41,,,,,,,0,,,70
445,37139934,UNION ST,STATE HIGHWAY 135,A31,1721,1721,418,430,419,431,0,135,Union St,53
446,37139943,UNION ST,STATE HIGHWAY 135,A31,1721,1721,370,416,371,417,0,135,Union St,53
447,37139953,METROPOLITAN AVE,,A41,1721,1721,2,22,1,23,0,,Metropolitan Ave,70
448,37139967,SUMMER ST,,A41,1721,1721,75,61,74,60,0,,Summer St,70
449,37139979,LINDEN ST,,A41,1721,1721,2,16,1,13,0,,Linden St,70
450,37139995,SUMMER ST,,A41,1721,1721,59,49,58,46,0,,Summer St,70
451,37140008,ESTY ST,,A41,1721,1721,22,56,15,61,0,,Esty St,70
452,37140039,SUMMER ST,,A41,1721,1721,47,1,44,2,0,,Summer St,70
453,37140059,PLEASANT ST,,A41,1721,1721,19,1,,,0,,Pleasant St,70
454,37140070,CHERRY ST,,A41,,1721,,,,,0,,Cherry St,70
455,37140075,MAIN ST,,A41,,1721,,,23,55,0,,Main St,70
456,37140083,MAIN ST,,A41,1721,1721,2,98,57,99,0,,Main St,70
457,37140100,MAIN ST,,A41,1721,1721,100,198,101,195,0,,Main St,70
458,37140115,FRONT ST,,A41,1721,1721,2,12,1,11,0,,Front St,70
459,37140129,MAIN ST,,A41,,1721,,,,,0,,Main St,70
460,37140134,MAIN ST,,A41,,1721,,,,,0,,Main St,70
461,37140139,HOMER AVE,,A41,,1721,,,,,0,,Homer Ave,70
462,37140143,MAIN ST,,A41,1721,1721,200,306,199,315,0,,Main St,70
463,37140160,SUMMER ST,,A41,,1721,,,,,0,,Summer St,70
464,37140170,HOMER AVE,,A41,1721,1721,20,200,1,65,0,,Homer Ave,70
465,37140192,FRONT ST,,A41,1721,1721,14,246,13,245,0,,Front St,70
466,37140234,CONCORD ST,,A41,1721,1721,2,72,1,69,0,,Concord St,70
467,37140253,CONCORD ST,,A41,,1721,,,71,73,0,,Concord St,70
468,37140262,CONCORD CT,,A41,1721,1721,2,98,1,99,0,,Concord Ct,70
469,37140270,CONCORD ST,,A41,1721,1721,76,88,75,87,0,,Concord St,70
470,37140282,CLYDE RD,,A41,,1721,,,,,0,,Clyde Rd,70
471,37140287,CLYDE RD,,A41,1721,1721,13,11,18,14,0,,Clyde Rd,70
472,37140303,STATE ST,,A41,1721,1721,2,18,1,15,0,,State St,70
473,37140319,CLYDE RD,,A41,1721,1721,9,1,12,2,0,,Clyde Rd,70
474,37140335,UNION ST,STATE HIGHWAY 135,A31,1721,1721,350,368,351,369,0,135,Union St,53
475,37140354,UNION ST,STATE HIGHWAY 135,A31,1721,1721,306,328,329,349,0,135,Union St,53
476,37140368,CLARK ST,,A41,1721,1721,2,16,1,19,0,,Clark St,70
477,37140392,MAIN ST,,A41,1721,1721,308,336,317,335,0,,Main St,70
478,37140404,CENTRAL ST,,A41,1721,1721,2,30,1,29,0,,Central St,70
479,37140413,UNION ST,STATE HIGHWAY 135,A31,1721,1721,278,304,301,327,0,135,Union St,53
480,37140426,UNION ST,STATE HIGHWAY 135,A31,1721,1721,299,213,276,260,0,135,Union St,53
481,37140440,MAIN ST,,A41,1721,1721,338,398,337,401,0,,Main St,70
482,37140452,ALDEN ST,,A41,1721,1721,98,118,99,119,0,,Alden St,70
483,37140461,CHURCH CT,,A41,,1721,,,1,9,0,,Church Ct,70
484,37140475,ALDEN ST,,A41,1721,1721,120,136,121,137,0,,Alden St,70
485,37140486,CENTRAL ST,,A41,1721,1721,32,44,31,49,0,,Central St,70
486,37140499,MAIN ST,,A41,,1721,,,403,463,0,,Main St,70
487,37140508,MAIN ST,,A41,,1721,,,465,499,0,,Main St,70
488,37140516,,,A41,,,,,,,0,,,70
489,37140524,LELAND AVE,,A41,,1721,,,,,0,,Leland Ave,70
490,37140529,LELAND AVE,,A41,1721,1721,32,56,,,0,,Leland Ave,70
491,37140566,ALDEN ST,,A41,1721,1721,196,198,197,199,0,,Alden St,70
492,37140575,ALDEN ST,,A41,1721,1721,152,194,153,195,0,,Alden St,70
493,37140590,UNION ST,STATE HIGHWAY 135,A31,1721,1721,211,175,218,164,0,135,Union St,53
494,37140607,ALDEN ST,,A41,1721,1721,138,150,139,151,0,,Alden St,70
495,37140618,,,A41,,,,,,,0,,,70
496,37140633,CENTRAL ST,,A41,1721,1721,46,128,51,167,0,,Central St,70
497,37140653,HOMER AVE,,A41,,1721,,,67,95,0,,Homer Ave,70
498,37140668,ALDEN ST,,A41,1721,1721,2,96,1,97,0,,Alden St,70
499,37140676,MAPLE CT,,A41,1721,1721,59,1,10,2,0,,Maple Ct,70
500,37140701,CHURCH CT,,A41,1721,1721,2,18,11,19,0,,Church Ct,70
501,37140714,HOMER AVE,,A41,,1721,,,97,179,0,,Homer Ave,70
502,37140739,CONCORD ST,,A41,1721,1721,90,102,89,101,0,,Concord St,70
503,37140761,GOODMAN AVE,,A41,,1721,,,,,0,,Goodman Ave,70
504,37140770,CONCORD ST,,A41,1721,1721,104,112,103,111,0,,Concord St,70
505,37140781,CONCORD ST,,A41,1721,1721,114,174,113,175,0,,Concord St,70
506,37140805,FISKE RD,,A41,1721,1721,2,12,1,13,0,,Fiske Rd,70
507,37140821,MYRTLE ST,,A41,,1721,,,,,0,,Myrtle St,70
508,37140826,PINE HILL RD,,A41,1721,1721,2,18,1,19,0,,Pine Hill Rd,70
509,37140845,MYRTLE ST,,A41,1721,1721,28,68,,,0,,Myrtle St,70
510,37140861,MYRTLE ST,,A41,1721,1721,70,76,67,79,0,,Myrtle St,70
511,37140885,RAYMOND MARCHETTI ST,,A41,1721,1721,99,15,98,14,0,,Raymond Marchetti St,70
512,37140908,MYRTLE ST,,A41,1721,1721,78,98,81,99,0,,Myrtle St,70
513,37140936,MORAN DR,,A41,,1721,,,,,0,,Moran Dr,70
514,37140941,RAYMOND MARCHETTI ST,,A41,1721,1721,13,1,12,2,0,,Raymond Marchetti St,70
515,37140952,BARRY DR,,A41,1721,1721,43,99,42,98,0,,Barry Dr,70
516,37140964,BARRY DR,,A41,1721,1721,40,2,41,1,0,,Barry Dr,70
517,37140973,MYRTLE ST,,A41,1721,1721,100,162,101,161,0,,Myrtle St,70
518,37141008,W MOUNTAIN LN,,A41,1721,1721,1,99,2,98,0,,W Mountain Ln,70
519,37141042,ALFRED RD,,A41,1721,1721,99,1,98,2,0,,Alfred Rd,70
520,37141056,BUCKEY AVE,,A41,,1721,,,,,0,,Buckey Ave,70
521,37141061,FISKE RD,,A41,1721,1721,14,98,15,99,0,,Fiske Rd,70
522,37141069,GOODMAN AVE,,A41,,1721,,,,,0,,Goodman Ave,70
523,37141093,BUCKEY AVE,,A41,,1721,,,,,0,,Buckey Ave,70
524,37141098,BROOK ST,,A41,1721,1721,7,1,16,2,0,,Brook St,70
525,37141119,COLUMBUS AVE,,A41,1721,1721,2,22,1,31,0,,Columbus Ave,70
526,37141142,UNION ST,STATE HIGHWAY 135,A31,1721,1721,165,81,162,82,0,135,Union St,53
527,37141159,UNION ST,STATE HIGHWAY 135,A31,,1721,,,,,0,135,Union St,53
528,37141169,CHESTNUT ST,,A41,1721,1721,2,10,1,15,0,,Chestnut St,70
529,37141182,CHESTNUT ST,,A41,1721,1721,100,158,31,77,0,,Chestnut St,70
530,37141198,CHESTNUT ST,,A41,1721,1721,12,98,17,29,0,,Chestnut St,70
531,37141211,HOMER AVE,,A41,,1721,,,,,0,,Homer Ave,70
532,37141222,CONCORD ST,,A41,1721,1721,176,182,177,183,0,,Concord St,70
533,37141237,FRONT ST,,A41,1721,1721,248,262,247,263,0,,Front St,70
534,37141249,UNION ST,STATE HIGHWAY 135,A39,,1721,,,,,0,135,Union St,53
535,37141255,UNION ST,STATE HIGHWAY 135,A39,,1721,,,,,0,135,Union St,53
536,37141261,UNION ST,STATE HIGHWAY 135,A31,,1721,,,,,0,135,Union St,53
537,37141267,UNION ST,STATE HIGHWAY 135,A31,1721,1721,77,33,78,32,0,135,Union St,53
538,37141287,,,A41,,,,,,,0,,,70
539,37141323,FRONT ST,,A41,1721,1721,264,298,265,299,0,,Front St,70
540,37141338,,,A41,,,,,,,0,,,70
541,37141358,CHESTNUT ST,,A41,1721,1721,160,308,79,199,0,,Chestnut St,70
542,37141402,,,A41,,,,,,,0,,,70
543,37141406,,,A41,,,,,,,0,,,70
544,37141414,,,A41,,,,,,,0,,,70
545,37141424,,,A41,,,,,,,0,,,70
546,37141429,,,A41,,,,,,,0,,,70
547,37141433,,,A41,,,,,,,0,,,70
548,37141445,,,A41,,,,,,,0,,,70
549,37141490,,,A41,,,,,,,0,,,70
550,37141495,,,A41,,,,,,,0,,,70
551,37141507,,,A41,,,,,,,0,,,70
552,37141522,,,A41,,,,,,,0,,,70
553,37141547,,,A41,,,,,,,0,,,70
554,37141564,,,A41,,,,,,,0,,,70
555,37141572,,,A41,,,,,,,0,,,70
556,37141576,,,A41,,,,,,,0,,,70
557,37141581,,,A41,,,,,,,0,,,70
558,37141585,,,A41,,,,,,,0,,,70
559,37141600,,,A41,,,,,,,0,,,70
560,37141604,,,A41,,,,,,,0,,,70
561,37141614,,,A41,,,,,,,0,,,70
562,37141631,,,A41,,,,,,,0,,,70
563,37141636,,,A41,,,,,,,0,,,70
564,37141640,,,A41,,,,,,,0,,,70
565,37141652,,,A41,,,,,,,0,,,70
566,37141657,,,A41,,,,,,,0,,,70
567,37141661,,,A41,,,,,,,0,,,70
568,37141682,,,A41,,,,,,,0,,,70
569,37141686,,,A41,,,,,,,0,,,70
570,37141694,,,A41,,,,,,,0,,,70
571,37141698,,,A41,,,,,,,0,,,70
572,37141706,,,A41,,,,,,,0,,,70
573,37141713,,,A41,,,,,,,0,,,70
574,37141726,UNION ST,STATE HIGHWAY 135,A31,1721,1721,30,22,31,21,0,135,Union St,53
575,37141742,CONCORD ST,,A41,1721,1721,184,196,185,197,0,,Concord St,70
576,37141754,,,A41,,,,,,,0,,,70
577,37141761,CONCORD ST,,A41,,1721,,,,,0,,Concord St,70
578,37141771,,,A41,,,,,,,0,,,70
579,37141776,FOUNTAIN ST,,A41,1721,1721,27,1,26,2,0,,Fountain St,70
580,37141798,FOUNTAIN ST,,A41,,1721,,,,,0,,Fountain St,70
581,37141803,FOUNTAIN ST,,A41,1721,1721,30,40,31,41,0,,Fountain St,70
582,37141827,UNION ST,STATE HIGHWAY 135,A39,,1721,,,,,0,135,Union St,53
583,37141832,UNION ST,STATE HIGHWAY 135,A39,,1721,,,,,0,135,Union St,53
584,37141838,UNION ST,STATE HIGHWAY 135,A31,1721,1721,19,1,20,2,0,135,Union St,53
585,37141863,,,A41,,,,,,,0,,,70
586,37141871,,,A41,,,,,,,0,,,70
587,37141875,,,A41,,,,,,,0,,,70
588,37141887,,,A41,,,,,,,0,,,70
589,37141892,FOUNTAIN ST,,A41,1721,1721,42,86,43,87,0,,Fountain St,70
590,37141915,,,A41,,,,,,,0,,,70
591,37141923,,,A41,,,,,,,0,,,70
592,37141941,BELLVIEW HTS,,A41,1721,1721,53,1,30,2,0,,Bellview Hts,70
593,37141977,FISKE HILL,,A41,,1721,,,,,0,,Fiske Hill,70
594,37142018,,,A41,,,,,,,0,,,70
595,37142033,FISKE HILL,,A41,,1721,,,,,0,,Fiske Hill,70
596,37142051,,,A41,,,,,,,0,,,70
597,37142067,HILLDALE RD,,A41,1721,1721,47,1,98,2,0,,Hilldale Rd,70
598,37142102,HILLDALE PL,,A41,,1721,,,,,0,,Hilldale Pl,70
599,37142107,,,A41,,,,,,,0,,,70
600,37142118,HILLDALE PL,,A41,1721,1721,7,5,,,0,,Hilldale Pl,70
601,37142130,UPLAND RD,,A41,1721,1721,99,61,98,60,0,,Upland Rd,70
602,37142145,,,A41,,,,,,,0,,,70
603,37142176,UPLAND RD,,A41,1721,1721,59,17,58,16,0,,Upland Rd,70
604,37142196,FISKE HILL,,A41,,1721,,,,,0,,Fiske Hill,70
605,37142208,UPLAND RD,,A41,1721,1721,15,1,14,2,0,,Upland Rd,70
606,37142220,BALLARD RD,,A41,1721,1721,2,14,,,0,,Ballard Rd,70
607,37142229,RIVERVIEW DR,,A41,1721,1721,25,1,20,2,0,,Riverview Dr,70
608,37142247,RIVERVIEW DR,,A41,1721,1721,49,27,44,22,0,,Riverview Dr,70
609,37142276,GREEN ST,,A41,1721,1721,46,38,47,39,0,,Green St,70
610,37142291,ALBERT RAY DR,,A41,1721,1721,1,5,2,20,0,,Albert Ray Dr,70
611,37142316,GREEN ST,,A41,1721,1721,36,2,37,1,0,,Green St,70
612,37142327,RIVERVIEW DR,,A41,1721,1721,51,55,56,46,0,,Riverview Dr,70
613,37142345,PROSPECT ST,,A41,1721,1721,162,198,161,197,0,,Prospect St,70
614,37142370,ELIOT ST,,A41,1721,1721,88,90,91,95,0,,Eliot St,70
615,37142386,PROSPECT ST,,A41,1721,1721,132,160,135,159,0,,Prospect St,70
616,37142406,PROSPECT ST,,A41,1721,1721,128,130,121,133,0,,Prospect St,70
617,37142422,WEBSTER RD,,A41,1721,1721,2,18,1,17,0,,Webster Rd,70
618,37142434,ELIOT ST,,A41,1721,1721,92,98,97,107,0,,Eliot St,70
619,37142459,,,A41,,,,,,,0,,,70
620,37142467,ELIOT ST,,A41,1721,1721,100,126,109,125,0,,Eliot St,70
621,37142483,ELIOT CIR,,A41,1721,1721,2,82,1,13,0,,Eliot Cir,70
622,37142512,WEBSTER RD,,A41,1721,1721,20,22,19,25,0,,Webster Rd,70
623,37142538,PROSPECT ST,,A41,1721,1721,104,126,107,119,0,,Prospect St,70
624,37142567,NEWCASTLE RD,,A41,,1721,,,,,0,,Newcastle Rd,70
625,37142572,FRUIT ST,,A41,1721,1721,28,34,27,33,0,,Fruit St,70
626,37142581,POND VIEW LN,PONDVIEW DR,A41,1721,1721,2,98,1,99,0,,Pond View Ln,70
627,37142601,FRUIT ST,,A41,1721,1721,36,38,35,37,0,,Fruit St,70
628,37142609,,,A41,,,,,,,0,,,70
